"Agency Name","Report Number","Report Date","Log Date","Crime Type","Crime Start","Crime End","Disposition","Building","Address","Latitude","Longitude"
"UFPD","191724","2019-12-06 21:35:00","2019-12-09","Larceny/Bicycle","","","Pending","","1545 W. University Ave.","29.651342800000002","-82.34290995"
"UFPD","191715","2019-12-05 18:46:00","2019-12-06","Larceny/Bicycle","","","Pending","","1480 Inner Rd.","29.64773565","-82.34119526"
"UFPD","191715","2019-12-05 18:46:00","2020-01-24","Larceny/Bicycle","","","*All Leads Exhausted","","1480 Inner Rd.","29.64773565","-82.34119526"
"UFPD","191698","2019-12-03 20:16:00","2019-12-04","Larceny/Bicycle","","","Pending","","2004 Mowry Rd.","29.63978835","-82.349381"
"UFPD","191698","2019-12-03 20:16:00","2019-12-09","Larceny/Bicycle","","","*All Leads Exhausted","","2004 Mowry Rd.","29.63978835","-82.349381"
"UFPD","191693","2019-12-02 12:41:00","2019-12-03","Larceny/Bicycle","","","Pending","","2955 Radio Rd.","29.641826350000002","-82.3661776"
"UFPD","191693","2019-12-02 12:40:00","2020-01-08","Larceny/Bicycle","","","*All Leads Exhausted","","2955 Radio Rd.","29.641826350000002","-82.3661776"
"UFPD","191690","2019-12-02 10:29:00","2019-12-03","Larceny/Bicycle","","","Pending","","54 Buckman Dr.","29.65141835","-82.34569336"
"UFPD","191690","2019-12-02 10:29:00","2020-01-08","Larceny/Bicycle","","","*All Leads Exhausted","","54 Buckman Dr.","29.65141835","-82.34569336"
"UFPD","191664","2019-11-26 11:48:00","2019-11-27","Larceny/Bicycle","","","Pending","","411 Village Dr.","29.648709949999997","-82.35930802"
"UFPD","191646","2019-11-22 17:19:00","2019-11-25","Larceny/Bicycle","","","Pending","","191 Fletcher Dr.","29.65076745","-82.34550452"
"UFPD","191637","2019-11-21 23:22:00","2019-11-22","Larceny/Bicycle","","","Complaint Withdrawal","","1310 Museum Rd.","29.645972049999997","-82.33975907"
"UFPD","191620","2019-11-19 12:30:00","2019-11-20","Larceny/Bicycle","","","Pending","","100 Fletcher Dr.","29.651947","-82.3462902"
"UFPD","191610","2019-11-17 17:39:00","2019-11-18","Larceny/Bicycle","","","Pending","Diamond Village","1300 Diamond Rd.","29.643756","-82.339471"
"UFPD","191609","2019-11-17 15:29:00","2019-11-18","Larceny/Bicycle","","","Pending","","1387 Museum Rd.","29.64437545","-82.3405974"
"UFPD","191590","2019-11-13 16:04:00","2019-11-14","Larceny/Bicycle","","","Pending","","637 Corry Cir.","29.6467646","-82.36203644"
"UFPD","191590","2019-11-13 16:04:00","2019-11-25","Larceny/Bicycle","","","*All Leads Exhausted","","637 Corry Cir.","29.6467646","-82.36203644"
"UFPD","191571","2019-11-09 17:44:00","2019-11-11","Larceny/Bicycle","","","Pending","","2063 Stadium Rd.","29.647926","-82.35068431"
"UFPD","191543","2019-11-07 21:36:00","2019-11-08","Larceny/Bicycle","","","Pending","Turlington Hall","330 Newell Dr.","29.6487507","-82.3445327"
"UFPD","191532","2019-11-06 16:12:00","2019-11-07","Larceny/Bicycle","","","Pending","Diamond Village","1300 Diamond Rd.","29.643756","-82.339471"
"UFPD","191518","2019-11-04 16:11:00","2019-11-05","Larceny/Bicycle","","","Pending","Reitz Union","655 Rietz Union Dr.","29.6450012","-82.3485992"
"UFPD","191511","2019-11-03 22:03:00","2019-11-04","Larceny/Bicycle","","","Complaint Withdrawal","","2129 Museum Rd.","29.64455065","-82.3524818"
"UFPD","191488","2019-10-30 18:27:00","2019-10-31","Larceny/Bicycle","","","Pending","","966 Gale Lemerand Dr.","29.6428681","-82.3508622"
"UFPD","191484","2019-10-30 15:17:00","2019-10-31","Larceny/Bicycle","","","Pending","","528 Gale Lemerand Dr.","29.64731295","-82.35021458"
"UFPD","191484","2019-10-30 15:17:00","2019-11-07","Larceny/Bicycle","","","*All Leads Exhausted","","528 Gale Lemerand Dr.","29.64731295","-82.35021458"
"UFPD","191456","2019-10-26 16:42:00","2019-10-28","Larceny/Bicycle","","","Pending","","191 Fletcher Dr.","29.65076745","-82.34550452"
"UFPD","191450","2019-10-25 13:00:00","2019-10-28","Larceny/Bicycle","","","Pending","","1365 Beaty Towers West","29.6402016","-82.3641817"
"UFPD","191439","2019-10-24 15:06:00","2019-10-25","Larceny/Bicycle","","","Pending","Turlington Hall","330 Newell Dr.","29.6487507","-82.3445327"
"UFPD","191437","2019-10-24 09:54:00","2019-10-25","Larceny/Bicycle","","","Pending","Diamond Village","1382 Diamond Rd.","29.64289025","-82.34077806"
"UFPD","191419","2019-10-21 12:57:00","2019-10-22","Larceny/Bicycle","","","Pending","UF Police Department","1515 Museum Rd.","29.6444026","-82.34221034"
"UFPD","191419","2019-10-21 12:57:00","2019-11-01","Larceny/Bicycle","","","*All Leads Exhausted","UF Police Department","1515 Museum Rd.","29.6444026","-82.34221034"
"UFPD","191416","2019-10-21 10:07:00","2019-10-22","Larceny/Bicycle","","","Pending","","1659 Museum Rd.","29.6439385","-82.3438152"
"UFPD","191416","2019-10-21 10:07:00","2019-10-31","Larceny/Bicycle","","","*All Leads Exhausted","","1659 Museum Rd.","29.6439385","-82.3438152"
"UFPD","191376","2019-10-12 20:45:00","2019-10-14","Larceny/Bicycle","","","Pending","Marston Library","444 Newell Dr.","29.647989850000002","-82.3439469"
"UFPD","191350","2019-10-08 17:13:00","2019-10-09","Larceny/Bicycle","","","Pending","UF Police Department","1555 Museum Rd.","29.6449293","-82.3605154"
"UFPD","191343","2019-10-07 13:33:00","2019-10-08","Larceny/Bicycle","","","Pending","","1765 Stadium Rd.","29.64816575","-82.34549822"
"UFPD","191343","2019-10-07 13:33:00","2019-10-31","Larceny/Bicycle","","","*All Leads Exhausted","","1765 Stadium Rd.","29.64816575","-82.34549822"
"UFPD","191339","2019-10-07 08:16:00","2019-10-08","Larceny/Bicycle","","","Pending","Broward Hall","680 Broward Dr.","29.64654835","-82.34208197"
"UFPD","191339","2019-10-07 08:16:00","2019-10-25","Larceny/Bicycle","","","*All Leads Exhausted","Broward Hall","680 Broward Dr.","29.64654835","-82.34208197"
"UFPD","191318","2019-10-04 12:41:00","2019-10-07","Larceny/Bicycle","","","Pending","","1384 Union Rd.","29.651223350000002","-82.34053501"
"UFPD","191318","2019-10-04 12:41:00","2019-10-31","Larceny/Bicycle","","","*All Leads Exhausted","","1384 Union Rd.","29.651223350000002","-82.34053501"
"UFPD","191311","2019-10-03 16:57:00","2019-10-07","Larceny/Bicycle","","","Pending","UF College of Dentistry","1395 Center Dr.","29.6381661","-82.3459922"
"UFPD","191311","2019-10-03 16:57:00","2019-11-15","Larceny/Bicycle","","","*All Leads Exhausted","UF College of Dentistry","1395 Center Dr.","29.6381661","-82.3459922"
"UFPD","191301","2019-10-02 15:17:00","2019-10-03","Larceny/Bicycle","","","Pending","","132 Buckman Dr.","29.6507943","-82.3450037"
"UFPD","191301","2019-10-02 15:17:00","2019-10-07","Larceny/Bicycle","","","*All Leads Exhausted","","132 Buckman Dr.","29.6507943","-82.3450037"
"UFPD","191284","2019-09-30 14:17:00","2019-10-01","Larceny/Bicycle","","","Pending","Reitz Union","655 Reitz Union Dr.","29.6450012","-82.3485992"
"UFPD","191284","2019-09-30 14:17:00","2019-10-15","Larceny/Bicycle","","","*Arrest","Reitz Union","655 Reitz Union Dr.","29.6450012","-82.3485992"
"UFPD","191250","2019-09-26 23:05:00","2019-09-27","Larceny/Bicycle","","","No Charges Filed","UF Health Shands Hospital","1600 SW Archer Rd.","29.64012541","-82.34268493"
"UFPD","191222","2019-09-22 16:45:00","2019-09-23","Larceny/Bicycle","","","Unfounded","Graham Area Office","716 Gale Lemerand Dr.","29.645880650000002","-82.35109543"
"UFPD","191198","2019-09-20 16:51:00","2019-09-23","Larceny/Bicycle","","","Pending","","818 NW 1st PL","29.65307181632653","-82.33317629"
"UFPD","191198","2019-09-20 16:51:00","2019-11-18","Larceny/Bicycle","","","*All Leads Exhausted","","818 NW 1st PL","29.65307181632653","-82.33317629"
"UFPD","191178","2019-09-17 12:08:00","2019-09-18","Larceny/Bicycle","","","Pending","","651 Newell Dr.","29.64623255","-82.34292308"
"UFPD","191176","2019-09-17 10:09:00","2019-09-18","Larceny/Bicycle","","","Pending","","655 Museum Rd.","29.6449293","-82.3605154"
"UFPD","191176","2019-09-17 10:09:00","2019-10-21","Larceny/Bicycle","","","*All Leads Exhausted","","655 Museum Rd","29.6449293","-82.3605154"
"UFPD","191174","2019-09-17 08:11:00","2019-09-18","Larceny/Bicycle","","","Pending","Fletcher Hall","72 Buckman Dr.","29.651254299999998","-82.34541567"
"UFPD","191174","2019-09-17 08:11:00","2019-11-04","Larceny/Bicycle","","","*All Leads Exhausted","Fletcher Hall","72 Buckman Dr","29.651254299999998","-82.34541567"
"UFPD","191162","2019-09-15 17:04:00","2019-09-16","Larceny/Bicycle","","","Pending","Broward Dining","596 Broward Dr.","29.6470262","-82.341145"
"UFPD","191162","2019-09-15 17:04:00","2019-10-21","Larceny/Bicycle","","","*All Leads Exhausted","Broward Dining","596 Broward Dr","29.6470262","-82.341145"
"UFPD","191140","2019-09-11 23:41:00","2019-09-12","Larceny/Bicycle","","","Pending","Marston Library","444 Newell Dr.","29.647989850000002","-82.3439469"
"UFPD","191140","2019-09-11 23:41:00","2019-10-08","Larceny/Bicycle","","","*All Leads Exhausted","Marston Library","444 Newell Dr","29.647989850000002","-82.3439469"
"UFPD","191103","2019-09-06 23:41:00","2019-09-09","Larceny/Bicycle","","","Pending","","1325 W. University Ave.","29.6514973","-82.33974385"
"UFPD","191103","2019-09-06 23:41:00","2019-10-28","Larceny/Bicycle","","","*All Leads Exhausted","","1325 W University Ave","29.6514973","-82.33974385"
"UFPD","191090","2019-09-06 18:41:00","2019-09-09","Larceny/Bicycle","","","Pending","","135 Stadium Rd.","29.6486368","-82.3476278"
"UFPD","191090","2019-09-06 18:41:00","2019-10-21","Larceny/Bicycle","","","*All Leads Exhausted","","1357 Stadium Rd","29.64836115","-82.34015134"
"UFPD","191076","2019-09-04 11:37:00","2019-09-05","Larceny/Bicycle","","","Pending","UF Health Shands Hospital","1600 SW Archer Rd.","29.64012541","-82.34268493"
"UFPD","191076","2019-09-04 11:37:00","2019-10-23","Larceny/Bicycle","","","*All Leads Exhausted","UF Health Shands Hospital","1600 SW Archer Rd","29.64012541","-82.34268493"
"UFPD","191031","2019-08-27 16:46:00","2019-08-28","Larceny/Bicycle","","","Pending","","1400 Stadium Rd.","29.6488717","-82.3407362"
"UFPD","191031","2019-08-27 16:46:00","2019-09-05","Larceny/Bicycle","","","*All Leads Exhausted","","1400 Stadium Rd","29.6488717","-82.3407362"
"UFPD","190996","2019-08-21 19:37:00","2019-08-22","Larceny/Bicycle","","","Pending","","528 Gale Lemerand Dr.","29.64731295","-82.35021458"
"UFPD","190996","2019-08-21 19:37:00","2019-09-09","Larceny/Bicycle","","","*All Leads Exhausted","","528 Gale Lemerand Dr","29.64731295","-82.35021458"
"UFPD","190982","2019-08-18 18:57:00","2019-08-19","Larceny/Bicycle","","","Pending","Broward Hall","680 Broward Dr.","29.64654835","-82.34208197"
"UFPD","190982","2019-08-18 18:57:00","2019-08-27","Larceny/Bicycle","","","*Complaint Withdrawal","Broward Hall","680 Broward Dr","29.64654835","-82.34208197"
"UFPD","190932","2019-08-01 20:51:00","2019-08-02","Larceny/Bicycle","","","Pending","Springs Residential Complex","406 Fraternity Dr.","29.6491027","-82.35677742"
"UFPD","190932","2019-08-01 20:51:00","2019-10-21","Larceny/Bicycle","","","*All Leads Exhausted","Springs Residential Complex","406 Fraternity Dr","29.6491027","-82.35677742"
"UFPD","190927","2019-07-31 18:45:00","2019-08-01","Larceny/Bicycle","","","Pending","Springs Residential Complex","404 Fraternity Dr","29.648997549999997","-82.35637701"
"UFPD","190927","2019-07-31 18:45:00","2019-09-30","Larceny/Bicycle","","","*All Leads Exhausted","Springs Residential Complex","404 Fraternity Dr.","29.648997549999997","-82.35637701"
"UFPD","190921","2019-07-30 19:49:00","2019-07-31","Larceny/Bicycle","","","Pending","Reitz Union","655 Reitz Union Dr.","29.6450012","-82.3485992"
"UFPD","190921","2019-07-30 19:49:00","2019-08-08","Larceny/Bicycle","","","*All Leads Exhausted","Reitz Union","655 Reitz Union Dr","29.6450012","-82.3485992"
"UFPD","190916","2019-07-29 22:43:00","2019-07-30","Larceny/Bicycle","","","Pending","","1545 W. University Ave.","29.651342800000002","-82.34290995"
"UFPD","190916","2019-07-29 22:43:00","2019-08-01","Larceny/Bicycle","","","*All Leads Exhausted","","1545 W University Ave","29.651342800000002","-82.34290995"
"UFPD","190915","2019-07-29 19:54:00","2019-07-30","Larceny/Bicycle","","","Pending","Gator Corner Dining Facility","2021 Stadium Rd.","29.648224298669394","-82.35460311"
"UFPD","190915","2019-07-29 19:54:00","2019-08-06","Larceny/Bicycle","","","*All Leads Exhausted","Gator Corner Dining Facility","2021 Stadium Rd.","29.648224298669394","-82.35460311"
"UFPD","190913","2019-07-29 16:16:00","2019-07-30","Larceny/Bicycle","","","Pending","","528 Gale Lemerand Dr.","29.64731295","-82.35021458"
"UFPD","190913","2019-07-29 16:16:00","2019-08-06","Larceny/Bicycle","","","*All Leads Exhausted","","528 Gale Lemerand Dr","29.64731295","-82.35021458"
"UFPD","190912","2019-07-29 14:56:00","2019-07-30","Larceny/Bicycle","","","Pending","","945 Center Dr.","29.6433778","-82.34630927"
"UFPD","190912","2019-07-29 14:56:00","2019-08-06","Larceny/Bicycle","","","*All Leads Exhausted","","945 Center Dr","29.6433778","-82.34630927"
"UFPD","190889","2019-07-23 17:42:00","2019-07-24","Larceny/Bicycle","","","Pending","Springs Residential Complex","410 Fraternity Dr.","29.648705550000003","-82.35711076"
"UFPD","190889","2019-07-23 17:42:00","2019-08-08","Larceny/Bicycle","","","*All Leads Exhausted","Springs Residential Complex","410 Fraternity Dr","29.648705550000003","-82.35711076"
"UFPD","190868","2019-07-19 19:46:00","2019-07-22","Larceny/Bicycle","","","Pending","","1104 Newell Dr.","29.64205115","-82.34449"
"UFPD","190866","2019-07-19 11:54:00","2019-07-22","Larceny/Bicycle","","","Pending","Diamond Village","1336 Diamond Rd.","29.64324045","-82.34061339"
"UFPD","190866","2019-07-19 11:54:00","2019-08-19","Larceny/Bicycle","","","*All Leads Exhausted","Diamond Village","1336 Diamond Rd","29.64324045","-82.34061339"
"UFPD","190860","2019-07-17 14:53:00","2019-07-18","Larceny/Bicycle","","","Pending","","945 Center Dr.","29.6433778","-82.34630927"
"UFPD","190860","2019-07-17 14:53:00","2019-08-06","Larceny/Bicycle","","","*Sworn Complaint","","945 Center Dr","29.6433778","-82.34630927"
"UFPD","190855","2019-07-17 01:08:00","2019-07-17","Larceny/Bicycle","","","Pending","","1645 W. University Ave.","29.6514514","-82.34441425"
"UFPD","190855","2019-07-17 01:08:00","2019-08-28","Larceny/Bicycle","","","*All Leads Exhausted","","1645 W University Ave","29.6514514","-82.34441425"
"UFPD","190822","2019-07-08 00:21:00","2019-07-08","Larceny/Bicycle","","","Complaint Withdrawal","","2499 Museum Rd/Village Dr.","",""
"UFPD","190774","2019-06-19 21:59:00","2019-06-21","Larceny/Bicycle","","","Pending","","2055 Mowry Rd.","29.6372414","-82.35186588"
"UFPD","190774","2019-06-19 21:59:00","2019-08-12","Larceny/Bicycle","","","*All Leads Exhausted","","2055 Mowry Rd","29.6372414","-82.35186588"
"UFPD","190757","2019-06-15 17:27:00","2019-06-17","Larceny/Bicycle","","","Pending","UF Health Shands Hospital","1600 SW Archer Rd.","29.64012541","-82.34268493"
"UFPD","190757","2019-06-15 17:27:00","2019-08-05","Larceny/Bicycle","","","*All Leads Exhausted","UF Health Shands Hospital","1600 SW Archer Rd","29.64012541","-82.34268493"
"UFPD","190744","2019-06-12 17:25:00","2019-06-13","Larceny/Bicycle","","","Pending","Communicore Building","1249 Center Dr.","29.6409353","-82.3448944"
"UFPD","190730","2019-06-07 12:42:00","2019-06-10","Larceny/Bicycle","","","Pending","","1407 Museum Rd.","29.6440989","-82.34076885"
"UFPD","190687","2019-05-23 11:37:00","2019-05-24","Larceny/Bicycle","","","Pending","","1545 W. University Ave.","29.651342800000002","-82.34290995"
"UFPD","190687","2019-05-23 11:37:00","2019-06-12","Larceny/Bicycle","","","*All Leads Exhausted","","1545 W. University Ave.","29.651342800000002","-82.34290995"
"UFPD","190680","2019-05-21 11:13:00","2019-05-22","Larceny/Bicycle","","","Pending","","1411 Museum Rd.","29.6440126","-82.34107665"
"UFPD","190680","2019-05-21 11:13:00","2019-05-29","Larceny/Bicycle","","","*All Leads Exhausted","","1411 Museum Rd.","29.6440126","-82.34107665"
"UFPD","190657","2019-05-10 19:53:00","2019-05-13","Larceny/Bicycle","","","Pending","","2087 Stadium rd.","29.64796015","-82.35146394"
"UFPD","190657","2019-05-10 19:53:00","2019-06-07","Larceny/Bicycle","","","*All Leads Exhausted","","2087 Stadium rd.","29.64796015","-82.35146394"
"UFPD","190657","2019-05-10 19:53:00","2019-06-07","Larceny/Bicycle","","","*All Leads Exhausted","","2087 Stadium rd.","29.64796015","-82.35146394"
"UFPD","190642","2019-05-04 14:43:00","2019-05-06","Larceny/Bicycle","","","Pending","Maguire Village","1274 Orange Dr.","29.640776199999998","-82.3701436"
"UFPD","190642","2019-05-04 14:43:00","2019-05-29","Larceny/Bicycle","","","*All Leads Exhausted","Maguire Village","1274 Orange Dr.","29.640776199999998","-82.3701436"
"UFPD","190630","2019-05-02 16:17:00","2019-05-03","Larceny/Bicycle","","","Pending","Jennings Hall","1509 Museum Rd.","29.6443588","-82.3417443"
"UFPD","190630","2019-05-02 16:17:00","2019-05-29","Larceny/Bicycle","","","*All Leads Exhausted","Jennings Hall","1509 Museum Rd.","29.6443588","-82.3417443"
"UFPD","190621","2019-04-29 09:48:00","2019-04-30","Larceny/Bicycle","","","Pending","","2060 Stadium Rd.","29.64822564334742","-82.35392922"
"UFPD","190621","2019-04-29 09:48:00","2019-05-29","Larceny/Bicycle","","","*All Leads Exhausted","","2060 Stadium Rd.","29.64822564334742","-82.35392922"
"UFPD","190615","2019-04-26 19:17:00","2019-04-29","Larceny/Bicycle","","","Pending","Jennings Hall","1509 Museum Rd.","29.6443588","-82.3417443"
"UFPD","190615","2019-04-26 19:17:00","2019-04-29","Larceny/Bicycle","","","*Unfounded","Jennings Hall","1509 Museum Rd.","29.6443588","-82.3417443"
"UFPD","190604","2019-04-25 13:06:00","2019-04-26","Larceny/Bicycle","","","Pending","","1800 McCArty Dr.","29.64613345","-82.34657417"
"UFPD","190604","2019-04-25 13:06:00","2019-06-20","Larceny/Bicycle","","","*All Leads Exhausted","","1800 McCArty Dr.","29.64613345","-82.34657417"
"UFPD","190601","2019-04-25 08:42:00","2019-04-26","Larceny/Bicycle","","","Arrest","UF Health Shands Hospital","1600 SW Archer Rd.","29.64012541","-82.34268493"
"UFPD","190593","2019-04-23 15:19:00","2019-04-24","Larceny/Bicycle","","","Pending","","562 Gale Lemerand Dr.","29.6470214","-82.35074161"
"UFPD","190593","2019-04-23 15:19:00","2019-05-30","Larceny/Bicycle","","","*All Leads Exhausted","","562 Gale Lemerand Dr.","29.6470214","-82.35074161"
"UFPD","190583","2019-04-22 13:15:00","2019-04-23","Larceny/Bicycle","","","Pending","UF College of Dentistry","1395 Center Dr.","29.6381661","-82.3459922"
"UFPD","190583","2019-04-22 13:15:00","2019-05-30","Larceny/Bicycle","","","*All Leads Exhausted","UF College of Dentistry","1395 Center Dr.","29.6381661","-82.3459922"
"UFPD","190502","2019-04-11 11:09:00","2019-04-12","Larceny/Bicycle","","","Pending","","1350 Stadium Rd.","29.6486368","-82.3476278"
"UFPD","190495","2019-04-10 15:06:00","2019-04-11","Larceny/Bicycle","","","Arrest","","2121 SW 5th Ave.","29.647762","-82.386973"
"UFPD","190484","2019-04-08 18:44:00","2019-04-22","Larceny/Bicycle","","","*All Leads Exhausted","","624 SW 12th St","29.6462783","-82.3379894"
"UFPD","190484","2019-04-08 18:44:00","2019-04-09","Larceny/Bicycle","","","Pending","","624 SW 12th St","29.6462783","-82.3379894"
"UFPD","190480","2019-04-08 11:23:00","2019-04-09","Larceny/Bicycle","","","Pending","Newell Hall","330 Newell Hall","29.64929","-82.34506"
"UFPD","190480","2019-04-08 11:23:00","2019-04-11","Larceny/Bicycle","","","*All Leads Exhausted","Turlington Hall","330 Newell Dr.","29.6487507","-82.3445327"
"UFPD","190463","2019-04-05 16:12:00","2019-04-08","Larceny/Bicycle","","","Pending","","1659 Museum Rd.","29.6439385","-82.3438152"
"UFPD","190463","2019-04-05 16:12:00","2019-04-13","Larceny/Bicycle","","","*All Leads Exhausted","","1659 Museum Rd.","29.6439385","-82.3438152"
"UFPD","190439","2019-03-30 17:08:00","2019-04-05","Larceny/Bicycle","","","*All Leads Exhausted","","1700 Stadium Rd.","29.6490521","-82.34508429"
"UFPD","190439","2019-03-30 17:08:00","2019-04-01","Larceny/Bicycle","","","Pending","","1700 Stadium Rd.","29.6490521","-82.34508429"
"UFPD","190429","2019-03-28 21:01:00","2019-04-30","Larceny/Bicycle","","","*All Leads Exhausted","","1700 Stadium Rd.","29.6490521","-82.34508429"
"UFPD","190429","2019-03-28 21:01:00","2019-03-29","Larceny/Bicycle","","","Pending","","1700 Stadium Rd.","29.6490521","-82.34508429"
"UFPD","190387","2019-03-21 08:41:00","2019-04-09","Larceny/Bicycle","","","*All Leads Exhausted","Parking Garage 8 (Norman)","1210 SW 8th Ave.","29.645000137931035","-82.33740066"
"UFPD","190387","2019-03-21 08:41:00","2019-03-22","Larceny/Bicycle","","","Pending","Parking Garage 8 (Norman)","1210 SW 8th Ave.","29.645000137931035","-82.33740066"
"UFPD","190372","2019-03-20 10:33:00","2019-03-21","Larceny/Bicycle","","","Pending","","1480 Inner Rd.","29.64773565","-82.34119526"
"UFPD","190372","2019-03-20 10:33:00","2019-05-10","Larceny/Bicycle","","","*All Leads Exhausted","","1480 Inner Rd.","29.64773565","-82.34119526"
"UFPD","190330","2019-03-12 15:55:00","2019-03-13","Larceny/Bicycle","","","Pending","Chemistry Laboratory","125 Buckman Dr.","29.650898","-82.3438967"
"UFPD","190330","2019-03-12 15:55:00","2019-04-30","Larceny/Bicycle","","","*Complaint Withdrawal","Chemistry Laboratory","125 Buckman Dr.","29.650898","-82.3438967"
"UFPD","190323","2019-03-11 17:00:00","2019-03-12","Larceny/Bicycle","","","Pending","","1405 Matherly","29.651617799999997","-82.34103508"
"UFPD","190323","2019-03-11 17:00:00","2019-03-25","Larceny/Bicycle","","","*All Leads Exhausted","","1405 Matherly","29.651617799999997","-82.34103508"
"UFPD","190316","2019-03-10 15:32:00","2019-03-18","Larceny/Bicycle","","","*All Leads Exhausted","","1316 Museum Rd.","29.64656865","-82.33976288"
"UFPD","190316","2019-03-10 15:32:00","2019-03-11","Larceny/Bicycle","","","Pending","","1316 Museum Rd.","29.64656865","-82.33976288"
"UFPD","190302","2019-03-05 10:41:00","2019-03-06","Larceny/Bicycle","","","Pending","Reitz Union","655 Reitz Union Dr.","29.6450012","-82.3485992"
"UFPD","190302","2019-03-05 10:41:00","2019-03-19","Larceny/Bicycle","","","*All Leads Exhausted","Reitz Union","655 Reitz Union Dr.","29.6450012","-82.3485992"
"UFPD","190261","2019-02-22 14:09:00","2019-02-25","Larceny/Bicycle","","","Pending","","3150 Hull Rd.","29.63842305","-82.36832487"
"UFPD","190261","2019-02-22 14:09:00","2019-03-18","Larceny/Bicycle","","","*All Leads Exhausted","","3150 Hull Rd.","29.63842305","-82.36832487"
"UFPD","190221","2019-02-14 17:57:00","2019-02-15","Larceny/Bicycle","","","Pending","Phi Mu","1152 E. Panhellenic Dr.","29.64397205","-82.33756204"
"UFPD","190219","2019-02-14 13:24:00","2019-03-15","Larceny/Bicycle","","","Pending","","1367 Inner Rd.","29.64680685","-82.34029109"
"UFPD","190217","2019-02-14 10:51:00","2019-02-15","Larceny/Bicycle","","","Pending","","1367 Inner Rd.","29.64680685","-82.34029109"
"UFPD","190217","2019-02-14 10:51:00","2019-02-20","Larceny/Bicycle","","","*Sworn Complaint","","1367 Inner Rd.","29.64680685","-82.34029109"
"UFPD","190214","2019-02-13 19:42:00","2019-03-15","Larceny/Bicycle","","","*All Leads Exhausted","","615 Newell Dr.","29.646210285714286","-82.34342314"
"UFPD","190214","2019-02-13 19:42:00","2019-02-14","Larceny/Bicycle","","","Pending","","615 Newell Dr.","29.646210285714286","-82.34342314"
"UFPD","190168","2019-02-05 22:45:00","2019-02-06","Larceny/Bicycle","","","Pending","","1325 W. University Ave","29.6514973","-82.33974385"
"UFPD","190161","2019-02-04 20:46:00","2019-02-05","Larceny/Bicycle","","","Pending","","1417 Museum Rd.","29.644733897406482","-82.34077325"
"UFPD","190161","2019-02-04 20:46:00","2019-02-13","Larceny/Bicycle","","","*All Leads Exhausted","","1417 Museum Rd.","29.644733897406482","-82.34077325"
"UFPD","190141","2019-01-30 14:37:00","2019-01-31","Larceny/Bicycle","","","Pending","","2955 Radio Rd.","29.641826350000002","-82.3661776"
"UFPD","190141","2019-01-30 14:37:00","2019-02-15","Larceny/Bicycle","","","*All Leads Exhausted","","2955 Radio Rd.","29.641826350000002","-82.3661776"
"UFPD","190134","2019-01-29 20:17:00","2019-01-30","Larceny/Bicycle","","","Pending","","1405 W. University Ave.","29.651617799999997","-82.34103508"
"UFPD","190132","2019-01-29 13:34:00","2019-01-30","Larceny/Bicycle","","","Pending","Broward Dining","596 Broward Dr.","29.6470262","-82.341145"
"UFPD","190132","2019-01-29 13:34:00","2019-02-06","Larceny/Bicycle","","","*Unfounded","Broward Dining","596 Broward Dr.","29.6470262","-82.341145"
"UFPD","190094","2019-01-20 14:18:00","2019-01-22","Larceny/Bicycle","","","Pending","","1387 Museum Rd.","29.64437545","-82.3405974"
"UFPD","190094","2019-01-20 14:18:00","2019-02-21","Larceny/Bicycle","","","*All Leads Exhausted","","1387 Museum Rd.","29.64437545","-82.3405974"
"UFPD","190073","2019-01-16 12:46:00","2019-01-17","Larceny/Bicycle","","","Pending","","2129 Museum Rd.","29.64455065","-82.3524818"
"UFPD","190059","2019-01-14 14:10:00","2019-01-15","Larceny/Bicycle","","","Pending","","1387 Museum Rd.","29.64437545","-82.3405974"
"UFPD","190059","2019-01-14 14:10:00","2019-02-27","Larceny/Bicycle","","","*All Leads Exhausted","","1387 Museum Rd.","29.64437545","-82.3405974"
"UFPD","190020","2019-01-07 15:14:00","2019-01-08","Larceny/Bicycle","","","Pending","","1365 Museum Dr.","29.6402016","-82.3641817"
"UFPD","190020","2019-01-07 15:14:00","2019-01-08","Larceny/Bicycle","","","*All Leads Exhausted","","1365 Museum Rd.","29.64420485","-82.34024525"
"UFPD","190018","2019-01-06 20:19:00","2019-01-07","Larceny/Bicycle","","","Pending","","2129 Museum Rd.","29.64455065","-82.3524818"
"UFPD","190016","2019-01-06 15:42:00","2019-01-11","Larceny/Bicycle","","","*Sworn Complaint","","2087 Stadium Rd.","29.64796015","-82.35146394"
"UFPD","190016","2019-01-06 15:42:00","2019-01-31","Larceny/Bicycle","","","*Sworn Complaint","","2087 Stadium Rd.","29.64796015","-82.35146394"
"UFPD","190016","2019-01-06 15:42:00","2019-01-07","Larceny/Bicycle","","","Pending","","2087 Stadium Rd.","29.64796015","-82.35146394"
"UFPD","181692","2018-12-31 18:25:00","2019-01-02","Larceny/Bicycle","","","Arrest","","2129 Museum Rd.","29.64455065","-82.3524818"
"UFPD","181683","2018-12-27 07:04:00","2019-01-02","Larceny/Bicycle","","","Pending","","300 SW 13th St.","29.6491562","-82.3399087"
"UFPD","181674","2018-12-19 12:33:00","2018-12-20","Larceny/Bicycle","","","Pending","UF Health Shands Hospital","1600 SW Archer Rd.","29.64012541","-82.34268493"
