Agency Name,Report Number,Report Date,Log Date,Crime Type,Crime Start,Crime End,Disposition,Building,Address,Latitude,Longitude,Year,Month,Month_Name,Day_of_Week
UFPD,200216,2020-02-07 21:29:00,2020-02-10,Larceny/Bicycle,,,Pending,Computer Science and Engineering,432 Newell Dr,29.6482998,-82.34435031,2020,2,February,Friday
UFPD,200216,2020-02-07 21:29:00,2020-02-24,Larceny/Bicycle,,,*All Leads Exhausted,Computer Science and Engineering,432 Newell Dr,29.6482998,-82.34435031,2020,2,February,Friday
UFPD,200212,2020-02-07 12:34:00,2020-02-10,Larceny/Bicycle,,,Pending,,2087 Stadium Rd,29.64796015,-82.35146394,2020,2,February,Friday
UFPD,200205,2020-02-06 15:27:00,2020-02-07,Larceny/Bicycle,,,Pending,Diamond Village,1444 Diamond Rd,29.64253355,-82.34116075,2020,2,February,Thursday
UFPD,200190,2020-02-04 11:58:00,2020-02-05,Larceny/Bicycle,,,Unfounded,,1367 Inner Rd,29.64680685,-82.34029109,2020,2,February,Tuesday
UFPD,200162,2020-01-30 17:40:00,2020-01-31,Larceny/Bicycle,,,Pending,,1745 McCarty Dr,29.6454145,-82.3457288,2020,1,January,Thursday
UFPD,200159,2020-01-30 14:11:00,2020-01-31,Larceny/Bicycle,,,Pending,,1454 Union Rd,29.65097735,-82.34124705,2020,1,January,Thursday
UFPD,200159,2020-01-30 14:11:00,2020-01-31,Larceny/Bicycle,,,*All Leads Exhausted,,1454 Union Rd,29.65097735,-82.34124705,2020,1,January,Thursday
UFPD,200148,2020-01-28 18:21:00,2020-01-29,Larceny/Bicycle,,,Pending,,1221 NW 5th Ave,29.65563481632653,-82.33736649,2020,1,January,Tuesday
UFPD,200148,2020-01-28 18:21:00,2020-02-05,Larceny/Bicycle,,,*All Leads Exhausted,,1221 NW 5th Ave,29.65563481632653,-82.33736649,2020,1,January,Tuesday
UFPD,200139,2020-01-26 12:40:00,2020-01-27,Larceny/Bicycle,,,Pending,,2191 Stadium Rd,29.6477298,-82.35338204,2020,1,January,Sunday
UFPD,200124,2020-01-24 15:09:00,2020-01-27,Larceny/Bicycle,,,Pending,,528 Gale Lemerand Dr,29.64731295,-82.35021458,2020,1,January,Friday
UFPD,200124,2020-01-24 15:09:00,2020-02-17,Larceny/Bicycle,,,*Unfounded,,528 Gale Lemerand Dr,29.64731295,-82.35021458,2020,1,January,Friday
UFPD,200100,2020-01-19 17:17:00,2020-01-21,Larceny/Bicycle,,,Pending,Maguire Village,1563 Blue Circle,29.63803925,-82.37119024,2020,1,January,Sunday
UFPD,200086,2020-01-16 12:51:00,2020-01-17,Larceny/Bicycle,,,Pending,,1387 Museum Rd,29.64437545,-82.3405974,2020,1,January,Thursday
UFPD,200071,2020-01-13 21:51:00,2020-01-16,Larceny/Bicycle,,,Complaint Withdrawal,,1545 W University Avenue,29.6513428,-82.34290995,2020,1,January,Monday
UFPD,200069,2020-01-13 16:58:00,2020-01-16,Larceny/Bicycle,,,Pending,,1500 Union Road,29.65010145,-82.34202006,2020,1,January,Monday
UFPD,200067,2020-01-13 16:17:00,2020-01-16,Larceny/Bicycle,,,Pending,,1600 SW Archer Road,29.64012541,-82.34268493,2020,1,January,Monday
UFPD,200044,2020-01-08 20:43:00,2020-01-09,Larceny/Bicycle,,,Pending,Broward Hall,680 Broward Dr.,29.64654835,-82.34208197,2020,1,January,Wednesday
UFPD,200028,2020-01-07 15:28:00,2020-01-08,Larceny/Bicycle,,,Pending,,1692 McCarty Dr.,29.6469413,-82.34558934,2020,1,January,Tuesday
UFPD,200026,2020-01-07 14:23:00,2020-01-08,Larceny/Bicycle,,,Pending,,1064 Center Dr.,29.64228685,-82.34718718,2020,1,January,Tuesday
UFPD,200016,2020-01-06 14:34:00,2020-01-07,Larceny/Bicycle,,,Pending,Broward Hall,680 Broward Dr.,29.64654835,-82.34208197,2020,1,January,Monday
UFPD,200013,2020-01-05 20:18:00,2020-01-06,Larceny/Bicycle,,,Pending,,2063 Stadium Rd.,29.647926,-82.35068431,2020,1,January,Sunday
UFPD,200011,2020-01-05 16:16:00,2020-01-06,Larceny/Bicycle,,,Pending,,1367 Inner Rd.,29.64680685,-82.34029109,2020,1,January,Sunday
UFPD,200011,2020-01-05 16:16:00,2020-02-13,Larceny/Bicycle,,,*Sworn Complaint,,1367 Inner Rd,29.64680685,-82.34029109,2020,1,January,Sunday
UFPD,200010,2020-01-05 09:00:00,2020-01-06,Larceny/Bicycle,,,Pending,,1765 Stadium Rd.,29.64816575,-82.34549822,2020,1,January,Sunday
UFPD,200008,2020-01-04 17:17:00,2020-01-06,Larceny/Bicycle,,,Pending,,298 Maguire Village,29.64092415,-82.37045109,2020,1,January,Saturday
UFPD,200008,2020-01-04 17:17:00,2020-02-17,Larceny/Bicycle,,,*All Leads Exhausted,,298 Maguire Village,29.64092415,-82.37045109,2020,1,January,Saturday
UFPD,200005,2020-01-03 17:19:00,2020-01-06,Larceny/Bicycle,,,Pending,,3150 Hull Rd.,29.63842305,-82.36832487,2020,1,January,Friday
UFPD,200001,2020-01-02 09:49:00,2020-01-03,Larceny/Bicycle,,,Pending,,1454 Union Rd.,29.65097735,-82.34124705,2020,1,January,Thursday
UFPD,191754,2019-12-13 13:38:00,2019-12-16,Larceny/Bicycle,,,Pending,UF College of Dentistry,1395 Center Dr.,29.6381661,-82.3459922,2019,12,December,Friday
UFPD,191754,2019-12-13 13:38:00,2020-01-08,Larceny/Bicycle,,,*All Leads Exhausted,UF College of Dentistry,1395 Center Dr.,29.6381661,-82.3459922,2019,12,December,Friday
UFPD,191753,2019-12-13 12:20:00,2019-12-16,Larceny/Bicycle,,,Pending,UF College of Dentistry,1395 Center Dr.,29.6381661,-82.3459922,2019,12,December,Friday
UFPD,191753,2019-12-13 12:20:00,2020-01-08,Larceny/Bicycle,,,*All Leads Exhausted,UF College of Dentistry,1395 Center Dr.,29.6381661,-82.3459922,2019,12,December,Friday
UFPD,191751,2019-12-12 17:17:00,2019-12-13,Larceny/Bicycle,,,Pending,Broward Hall,680 Broward Dr.,29.64654835,-82.34208197,2019,12,December,Thursday
UFPD,191751,2019-12-12 17:17:00,2020-01-24,Larceny/Bicycle,,,*All Leads Exhausted,Broward Hall,680 Broward Dr.,29.64654835,-82.34208197,2019,12,December,Thursday
UFPD,191734,2019-12-09 17:26:00,2019-12-10,Larceny/Bicycle,,,Pending,Tanglewood Village,2901 SW 13th St.,29.6238348,-82.33875487,2019,12,December,Monday
UFPD,191734,2019-12-09 17:26:00,2020-01-07,Larceny/Bicycle,,,*All Leads Exhausted,Tanglewood Village,2901 SW 13th St.,29.6238348,-82.33875487,2019,12,December,Monday
UFPD,191729,2019-12-07 17:58:00,2019-12-09,Larceny/Bicycle,,,Pending,Hume West Residence,2165 Museum Rd.,29.644519000000003,-82.35348531,2019,12,December,Saturday
UFPD,191729,2019-12-07 17:58:00,2020-01-13,Larceny/Bicycle,,,*All Leads Exhausted,Hume West Residence,2165 Museum Rd.,29.644519000000003,-82.35348531,2019,12,December,Saturday
UFPD,191724,2019-12-06 21:35:00,2019-12-09,Larceny/Bicycle,,,Pending,,1545 W. University Ave.,29.6513428,-82.34290995,2019,12,December,Friday
UFPD,191715,2019-12-05 18:46:00,2019-12-06,Larceny/Bicycle,,,Pending,,1480 Inner Rd.,29.64773565,-82.34119526,2019,12,December,Thursday
UFPD,191715,2019-12-05 18:46:00,2020-01-24,Larceny/Bicycle,,,*All Leads Exhausted,,1480 Inner Rd.,29.64773565,-82.34119526,2019,12,December,Thursday
UFPD,191698,2019-12-03 20:16:00,2019-12-04,Larceny/Bicycle,,,Pending,,2004 Mowry Rd.,29.63978835,-82.349381,2019,12,December,Tuesday
UFPD,191698,2019-12-03 20:16:00,2019-12-09,Larceny/Bicycle,,,*All Leads Exhausted,,2004 Mowry Rd.,29.63978835,-82.349381,2019,12,December,Tuesday
UFPD,191693,2019-12-02 12:41:00,2019-12-03,Larceny/Bicycle,,,Pending,,2955 Radio Rd.,29.64182635,-82.3661776,2019,12,December,Monday
UFPD,191693,2019-12-02 12:40:00,2020-01-08,Larceny/Bicycle,,,*All Leads Exhausted,,2955 Radio Rd.,29.64182635,-82.3661776,2019,12,December,Monday
UFPD,191690,2019-12-02 10:29:00,2019-12-03,Larceny/Bicycle,,,Pending,,54 Buckman Dr.,29.65141835,-82.34569336,2019,12,December,Monday
UFPD,191690,2019-12-02 10:29:00,2020-01-08,Larceny/Bicycle,,,*All Leads Exhausted,,54 Buckman Dr.,29.65141835,-82.34569336,2019,12,December,Monday
UFPD,191664,2019-11-26 11:48:00,2019-11-27,Larceny/Bicycle,,,Pending,,411 Village Dr.,29.64870995,-82.35930802,2019,11,November,Tuesday
UFPD,191646,2019-11-22 17:19:00,2019-11-25,Larceny/Bicycle,,,Pending,,191 Fletcher Dr.,29.65076745,-82.34550452,2019,11,November,Friday
UFPD,191637,2019-11-21 23:22:00,2019-11-22,Larceny/Bicycle,,,Complaint Withdrawal,,1310 Museum Rd.,29.64597205,-82.33975907,2019,11,November,Thursday
UFPD,191620,2019-11-19 12:30:00,2019-11-20,Larceny/Bicycle,,,Pending,,100 Fletcher Dr.,29.651947,-82.3462902,2019,11,November,Tuesday
UFPD,191610,2019-11-17 17:39:00,2019-11-18,Larceny/Bicycle,,,Pending,Diamond Village,1300 Diamond Rd.,29.643756,-82.339471,2019,11,November,Sunday
UFPD,191609,2019-11-17 15:29:00,2019-11-18,Larceny/Bicycle,,,Pending,,1387 Museum Rd.,29.64437545,-82.3405974,2019,11,November,Sunday
UFPD,191590,2019-11-13 16:04:00,2019-11-14,Larceny/Bicycle,,,Pending,,637 Corry Cir.,29.6467646,-82.36203644,2019,11,November,Wednesday
UFPD,191590,2019-11-13 16:04:00,2019-11-25,Larceny/Bicycle,,,*All Leads Exhausted,,637 Corry Cir.,29.6467646,-82.36203644,2019,11,November,Wednesday
UFPD,191571,2019-11-09 17:44:00,2019-11-11,Larceny/Bicycle,,,Pending,,2063 Stadium Rd.,29.647926,-82.35068431,2019,11,November,Saturday
UFPD,191543,2019-11-07 21:36:00,2019-11-08,Larceny/Bicycle,,,Pending,Turlington Hall,330 Newell Dr.,29.6487507,-82.3445327,2019,11,November,Thursday
UFPD,191532,2019-11-06 16:12:00,2019-11-07,Larceny/Bicycle,,,Pending,Diamond Village,1300 Diamond Rd.,29.643756,-82.339471,2019,11,November,Wednesday
UFPD,191518,2019-11-04 16:11:00,2019-11-05,Larceny/Bicycle,,,Pending,Reitz Union,655 Rietz Union Dr.,29.6450012,-82.3485992,2019,11,November,Monday
UFPD,191511,2019-11-03 22:03:00,2019-11-04,Larceny/Bicycle,,,Complaint Withdrawal,,2129 Museum Rd.,29.64455065,-82.3524818,2019,11,November,Sunday
UFPD,191488,2019-10-30 18:27:00,2019-10-31,Larceny/Bicycle,,,Pending,,966 Gale Lemerand Dr.,29.6428681,-82.3508622,2019,10,October,Wednesday
UFPD,191484,2019-10-30 15:17:00,2019-10-31,Larceny/Bicycle,,,Pending,,528 Gale Lemerand Dr.,29.64731295,-82.35021458,2019,10,October,Wednesday
UFPD,191484,2019-10-30 15:17:00,2019-11-07,Larceny/Bicycle,,,*All Leads Exhausted,,528 Gale Lemerand Dr.,29.64731295,-82.35021458,2019,10,October,Wednesday
UFPD,191456,2019-10-26 16:42:00,2019-10-28,Larceny/Bicycle,,,Pending,,191 Fletcher Dr.,29.65076745,-82.34550452,2019,10,October,Saturday
UFPD,191450,2019-10-25 13:00:00,2019-10-28,Larceny/Bicycle,,,Pending,,1365 Beaty Towers West,29.6402016,-82.3641817,2019,10,October,Friday
UFPD,191439,2019-10-24 15:06:00,2019-10-25,Larceny/Bicycle,,,Pending,Turlington Hall,330 Newell Dr.,29.6487507,-82.3445327,2019,10,October,Thursday
UFPD,191437,2019-10-24 09:54:00,2019-10-25,Larceny/Bicycle,,,Pending,Diamond Village,1382 Diamond Rd.,29.64289025,-82.34077806,2019,10,October,Thursday
UFPD,191419,2019-10-21 12:57:00,2019-10-22,Larceny/Bicycle,,,Pending,UF Police Department,1515 Museum Rd.,29.6444026,-82.34221034,2019,10,October,Monday
UFPD,191419,2019-10-21 12:57:00,2019-11-01,Larceny/Bicycle,,,*All Leads Exhausted,UF Police Department,1515 Museum Rd.,29.6444026,-82.34221034,2019,10,October,Monday
UFPD,191416,2019-10-21 10:07:00,2019-10-22,Larceny/Bicycle,,,Pending,,1659 Museum Rd.,29.6439385,-82.3438152,2019,10,October,Monday
UFPD,191416,2019-10-21 10:07:00,2019-10-31,Larceny/Bicycle,,,*All Leads Exhausted,,1659 Museum Rd.,29.6439385,-82.3438152,2019,10,October,Monday
UFPD,191376,2019-10-12 20:45:00,2019-10-14,Larceny/Bicycle,,,Pending,Marston Library,444 Newell Dr.,29.64798985,-82.3439469,2019,10,October,Saturday
UFPD,191350,2019-10-08 17:13:00,2019-10-09,Larceny/Bicycle,,,Pending,UF Police Department,1555 Museum Rd.,29.6449293,-82.3605154,2019,10,October,Tuesday
UFPD,191343,2019-10-07 13:33:00,2019-10-08,Larceny/Bicycle,,,Pending,,1765 Stadium Rd.,29.64816575,-82.34549822,2019,10,October,Monday
UFPD,191343,2019-10-07 13:33:00,2019-10-31,Larceny/Bicycle,,,*All Leads Exhausted,,1765 Stadium Rd.,29.64816575,-82.34549822,2019,10,October,Monday
UFPD,191339,2019-10-07 08:16:00,2019-10-08,Larceny/Bicycle,,,Pending,Broward Hall,680 Broward Dr.,29.64654835,-82.34208197,2019,10,October,Monday
UFPD,191339,2019-10-07 08:16:00,2019-10-25,Larceny/Bicycle,,,*All Leads Exhausted,Broward Hall,680 Broward Dr.,29.64654835,-82.34208197,2019,10,October,Monday
UFPD,191318,2019-10-04 12:41:00,2019-10-07,Larceny/Bicycle,,,Pending,,1384 Union Rd.,29.65122335,-82.34053501,2019,10,October,Friday
UFPD,191318,2019-10-04 12:41:00,2019-10-31,Larceny/Bicycle,,,*All Leads Exhausted,,1384 Union Rd.,29.65122335,-82.34053501,2019,10,October,Friday
UFPD,191311,2019-10-03 16:57:00,2019-10-07,Larceny/Bicycle,,,Pending,UF College of Dentistry,1395 Center Dr.,29.6381661,-82.3459922,2019,10,October,Thursday
UFPD,191311,2019-10-03 16:57:00,2019-11-15,Larceny/Bicycle,,,*All Leads Exhausted,UF College of Dentistry,1395 Center Dr.,29.6381661,-82.3459922,2019,10,October,Thursday
UFPD,191301,2019-10-02 15:17:00,2019-10-03,Larceny/Bicycle,,,Pending,,132 Buckman Dr.,29.6507943,-82.3450037,2019,10,October,Wednesday
UFPD,191301,2019-10-02 15:17:00,2019-10-07,Larceny/Bicycle,,,*All Leads Exhausted,,132 Buckman Dr.,29.6507943,-82.3450037,2019,10,October,Wednesday
UFPD,191284,2019-09-30 14:17:00,2019-10-01,Larceny/Bicycle,,,Pending,Reitz Union,655 Reitz Union Dr.,29.6450012,-82.3485992,2019,9,September,Monday
UFPD,191284,2019-09-30 14:17:00,2019-10-15,Larceny/Bicycle,,,*Arrest,Reitz Union,655 Reitz Union Dr.,29.6450012,-82.3485992,2019,9,September,Monday
UFPD,191250,2019-09-26 23:05:00,2019-09-27,Larceny/Bicycle,,,No Charges Filed,UF Health Shands Hospital,1600 SW Archer Rd.,29.64012541,-82.34268493,2019,9,September,Thursday
UFPD,191222,2019-09-22 16:45:00,2019-09-23,Larceny/Bicycle,,,Unfounded,Graham Area Office,716 Gale Lemerand Dr.,29.64588065,-82.35109543,2019,9,September,Sunday
UFPD,191198,2019-09-20 16:51:00,2019-09-23,Larceny/Bicycle,,,Pending,,818 NW 1st PL,29.65307181632653,-82.33317629,2019,9,September,Friday
UFPD,191198,2019-09-20 16:51:00,2019-11-18,Larceny/Bicycle,,,*All Leads Exhausted,,818 NW 1st PL,29.65307181632653,-82.33317629,2019,9,September,Friday
UFPD,191178,2019-09-17 12:08:00,2019-09-18,Larceny/Bicycle,,,Pending,,651 Newell Dr.,29.64623255,-82.34292308,2019,9,September,Tuesday
UFPD,191176,2019-09-17 10:09:00,2019-09-18,Larceny/Bicycle,,,Pending,,655 Museum Rd.,29.6449293,-82.3605154,2019,9,September,Tuesday
UFPD,191176,2019-09-17 10:09:00,2019-10-21,Larceny/Bicycle,,,*All Leads Exhausted,,655 Museum Rd,29.6449293,-82.3605154,2019,9,September,Tuesday
UFPD,191174,2019-09-17 08:11:00,2019-09-18,Larceny/Bicycle,,,Pending,Fletcher Hall,72 Buckman Dr.,29.6512543,-82.34541567,2019,9,September,Tuesday
UFPD,191174,2019-09-17 08:11:00,2019-11-04,Larceny/Bicycle,,,*All Leads Exhausted,Fletcher Hall,72 Buckman Dr,29.6512543,-82.34541567,2019,9,September,Tuesday
UFPD,191162,2019-09-15 17:04:00,2019-09-16,Larceny/Bicycle,,,Pending,Broward Dining,596 Broward Dr.,29.6470262,-82.341145,2019,9,September,Sunday
UFPD,191162,2019-09-15 17:04:00,2019-10-21,Larceny/Bicycle,,,*All Leads Exhausted,Broward Dining,596 Broward Dr,29.6470262,-82.341145,2019,9,September,Sunday
UFPD,191140,2019-09-11 23:41:00,2019-09-12,Larceny/Bicycle,,,Pending,Marston Library,444 Newell Dr.,29.64798985,-82.3439469,2019,9,September,Wednesday
UFPD,191140,2019-09-11 23:41:00,2019-10-08,Larceny/Bicycle,,,*All Leads Exhausted,Marston Library,444 Newell Dr,29.64798985,-82.3439469,2019,9,September,Wednesday
UFPD,191103,2019-09-06 23:41:00,2019-09-09,Larceny/Bicycle,,,Pending,,1325 W. University Ave.,29.6514973,-82.33974385,2019,9,September,Friday
UFPD,191103,2019-09-06 23:41:00,2019-10-28,Larceny/Bicycle,,,*All Leads Exhausted,,1325 W University Ave,29.6514973,-82.33974385,2019,9,September,Friday
UFPD,191090,2019-09-06 18:41:00,2019-09-09,Larceny/Bicycle,,,Pending,,135 Stadium Rd.,29.6486368,-82.3476278,2019,9,September,Friday
UFPD,191090,2019-09-06 18:41:00,2019-10-21,Larceny/Bicycle,,,*All Leads Exhausted,,1357 Stadium Rd,29.64836115,-82.34015134,2019,9,September,Friday
UFPD,191076,2019-09-04 11:37:00,2019-09-05,Larceny/Bicycle,,,Pending,UF Health Shands Hospital,1600 SW Archer Rd.,29.64012541,-82.34268493,2019,9,September,Wednesday
UFPD,191076,2019-09-04 11:37:00,2019-10-23,Larceny/Bicycle,,,*All Leads Exhausted,UF Health Shands Hospital,1600 SW Archer Rd,29.64012541,-82.34268493,2019,9,September,Wednesday
UFPD,191031,2019-08-27 16:46:00,2019-08-28,Larceny/Bicycle,,,Pending,,1400 Stadium Rd.,29.6488717,-82.3407362,2019,8,August,Tuesday
UFPD,191031,2019-08-27 16:46:00,2019-09-05,Larceny/Bicycle,,,*All Leads Exhausted,,1400 Stadium Rd,29.6488717,-82.3407362,2019,8,August,Tuesday
UFPD,190996,2019-08-21 19:37:00,2019-08-22,Larceny/Bicycle,,,Pending,,528 Gale Lemerand Dr.,29.64731295,-82.35021458,2019,8,August,Wednesday
UFPD,190996,2019-08-21 19:37:00,2019-09-09,Larceny/Bicycle,,,*All Leads Exhausted,,528 Gale Lemerand Dr,29.64731295,-82.35021458,2019,8,August,Wednesday
UFPD,190982,2019-08-18 18:57:00,2019-08-19,Larceny/Bicycle,,,Pending,Broward Hall,680 Broward Dr.,29.64654835,-82.34208197,2019,8,August,Sunday
UFPD,190982,2019-08-18 18:57:00,2019-08-27,Larceny/Bicycle,,,*Complaint Withdrawal,Broward Hall,680 Broward Dr,29.64654835,-82.34208197,2019,8,August,Sunday
UFPD,190932,2019-08-01 20:51:00,2019-08-02,Larceny/Bicycle,,,Pending,Springs Residential Complex,406 Fraternity Dr.,29.6491027,-82.35677742,2019,8,August,Thursday
UFPD,190932,2019-08-01 20:51:00,2019-10-21,Larceny/Bicycle,,,*All Leads Exhausted,Springs Residential Complex,406 Fraternity Dr,29.6491027,-82.35677742,2019,8,August,Thursday
UFPD,190927,2019-07-31 18:45:00,2019-08-01,Larceny/Bicycle,,,Pending,Springs Residential Complex,404 Fraternity Dr,29.64899755,-82.35637701,2019,7,July,Wednesday
UFPD,190927,2019-07-31 18:45:00,2019-09-30,Larceny/Bicycle,,,*All Leads Exhausted,Springs Residential Complex,404 Fraternity Dr.,29.64899755,-82.35637701,2019,7,July,Wednesday
UFPD,190921,2019-07-30 19:49:00,2019-07-31,Larceny/Bicycle,,,Pending,Reitz Union,655 Reitz Union Dr.,29.6450012,-82.3485992,2019,7,July,Tuesday
UFPD,190921,2019-07-30 19:49:00,2019-08-08,Larceny/Bicycle,,,*All Leads Exhausted,Reitz Union,655 Reitz Union Dr,29.6450012,-82.3485992,2019,7,July,Tuesday
UFPD,190916,2019-07-29 22:43:00,2019-07-30,Larceny/Bicycle,,,Pending,,1545 W. University Ave.,29.6513428,-82.34290995,2019,7,July,Monday
UFPD,190916,2019-07-29 22:43:00,2019-08-01,Larceny/Bicycle,,,*All Leads Exhausted,,1545 W University Ave,29.6513428,-82.34290995,2019,7,July,Monday
UFPD,190915,2019-07-29 19:54:00,2019-07-30,Larceny/Bicycle,,,Pending,Gator Corner Dining Facility,2021 Stadium Rd.,29.648224298669398,-82.35460311,2019,7,July,Monday
UFPD,190915,2019-07-29 19:54:00,2019-08-06,Larceny/Bicycle,,,*All Leads Exhausted,Gator Corner Dining Facility,2021 Stadium Rd.,29.648224298669398,-82.35460311,2019,7,July,Monday
UFPD,190913,2019-07-29 16:16:00,2019-07-30,Larceny/Bicycle,,,Pending,,528 Gale Lemerand Dr.,29.64731295,-82.35021458,2019,7,July,Monday
UFPD,190913,2019-07-29 16:16:00,2019-08-06,Larceny/Bicycle,,,*All Leads Exhausted,,528 Gale Lemerand Dr,29.64731295,-82.35021458,2019,7,July,Monday
UFPD,190912,2019-07-29 14:56:00,2019-07-30,Larceny/Bicycle,,,Pending,,945 Center Dr.,29.6433778,-82.34630927,2019,7,July,Monday
UFPD,190912,2019-07-29 14:56:00,2019-08-06,Larceny/Bicycle,,,*All Leads Exhausted,,945 Center Dr,29.6433778,-82.34630927,2019,7,July,Monday
UFPD,190889,2019-07-23 17:42:00,2019-07-24,Larceny/Bicycle,,,Pending,Springs Residential Complex,410 Fraternity Dr.,29.648705550000003,-82.35711076,2019,7,July,Tuesday
UFPD,190889,2019-07-23 17:42:00,2019-08-08,Larceny/Bicycle,,,*All Leads Exhausted,Springs Residential Complex,410 Fraternity Dr,29.648705550000003,-82.35711076,2019,7,July,Tuesday
UFPD,190868,2019-07-19 19:46:00,2019-07-22,Larceny/Bicycle,,,Pending,,1104 Newell Dr.,29.64205115,-82.34449,2019,7,July,Friday
UFPD,190866,2019-07-19 11:54:00,2019-07-22,Larceny/Bicycle,,,Pending,Diamond Village,1336 Diamond Rd.,29.64324045,-82.34061339,2019,7,July,Friday
UFPD,190866,2019-07-19 11:54:00,2019-08-19,Larceny/Bicycle,,,*All Leads Exhausted,Diamond Village,1336 Diamond Rd,29.64324045,-82.34061339,2019,7,July,Friday
UFPD,190860,2019-07-17 14:53:00,2019-07-18,Larceny/Bicycle,,,Pending,,945 Center Dr.,29.6433778,-82.34630927,2019,7,July,Wednesday
UFPD,190860,2019-07-17 14:53:00,2019-08-06,Larceny/Bicycle,,,*Sworn Complaint,,945 Center Dr,29.6433778,-82.34630927,2019,7,July,Wednesday
UFPD,190855,2019-07-17 01:08:00,2019-07-17,Larceny/Bicycle,,,Pending,,1645 W. University Ave.,29.6514514,-82.34441425,2019,7,July,Wednesday
UFPD,190855,2019-07-17 01:08:00,2019-08-28,Larceny/Bicycle,,,*All Leads Exhausted,,1645 W University Ave,29.6514514,-82.34441425,2019,7,July,Wednesday
UFPD,190774,2019-06-19 21:59:00,2019-06-21,Larceny/Bicycle,,,Pending,,2055 Mowry Rd.,29.6372414,-82.35186588,2019,6,June,Wednesday
UFPD,190774,2019-06-19 21:59:00,2019-08-12,Larceny/Bicycle,,,*All Leads Exhausted,,2055 Mowry Rd,29.6372414,-82.35186588,2019,6,June,Wednesday
UFPD,190757,2019-06-15 17:27:00,2019-06-17,Larceny/Bicycle,,,Pending,UF Health Shands Hospital,1600 SW Archer Rd.,29.64012541,-82.34268493,2019,6,June,Saturday
UFPD,190757,2019-06-15 17:27:00,2019-08-05,Larceny/Bicycle,,,*All Leads Exhausted,UF Health Shands Hospital,1600 SW Archer Rd,29.64012541,-82.34268493,2019,6,June,Saturday
UFPD,190744,2019-06-12 17:25:00,2019-06-13,Larceny/Bicycle,,,Pending,Communicore Building,1249 Center Dr.,29.6409353,-82.3448944,2019,6,June,Wednesday
UFPD,190730,2019-06-07 12:42:00,2019-06-10,Larceny/Bicycle,,,Pending,,1407 Museum Rd.,29.6440989,-82.34076885,2019,6,June,Friday
UFPD,190687,2019-05-23 11:37:00,2019-05-24,Larceny/Bicycle,,,Pending,,1545 W. University Ave.,29.6513428,-82.34290995,2019,5,May,Thursday
UFPD,190687,2019-05-23 11:37:00,2019-06-12,Larceny/Bicycle,,,*All Leads Exhausted,,1545 W. University Ave.,29.6513428,-82.34290995,2019,5,May,Thursday
UFPD,190680,2019-05-21 11:13:00,2019-05-22,Larceny/Bicycle,,,Pending,,1411 Museum Rd.,29.6440126,-82.34107665,2019,5,May,Tuesday
UFPD,190680,2019-05-21 11:13:00,2019-05-29,Larceny/Bicycle,,,*All Leads Exhausted,,1411 Museum Rd.,29.6440126,-82.34107665,2019,5,May,Tuesday
UFPD,190657,2019-05-10 19:53:00,2019-05-13,Larceny/Bicycle,,,Pending,,2087 Stadium rd.,29.64796015,-82.35146394,2019,5,May,Friday
UFPD,190657,2019-05-10 19:53:00,2019-06-07,Larceny/Bicycle,,,*All Leads Exhausted,,2087 Stadium rd.,29.64796015,-82.35146394,2019,5,May,Friday
UFPD,190657,2019-05-10 19:53:00,2019-06-07,Larceny/Bicycle,,,*All Leads Exhausted,,2087 Stadium rd.,29.64796015,-82.35146394,2019,5,May,Friday
UFPD,190642,2019-05-04 14:43:00,2019-05-06,Larceny/Bicycle,,,Pending,Maguire Village,1274 Orange Dr.,29.6407762,-82.3701436,2019,5,May,Saturday
UFPD,190642,2019-05-04 14:43:00,2019-05-29,Larceny/Bicycle,,,*All Leads Exhausted,Maguire Village,1274 Orange Dr.,29.6407762,-82.3701436,2019,5,May,Saturday
UFPD,190630,2019-05-02 16:17:00,2019-05-03,Larceny/Bicycle,,,Pending,Jennings Hall,1509 Museum Rd.,29.6443588,-82.3417443,2019,5,May,Thursday
UFPD,190630,2019-05-02 16:17:00,2019-05-29,Larceny/Bicycle,,,*All Leads Exhausted,Jennings Hall,1509 Museum Rd.,29.6443588,-82.3417443,2019,5,May,Thursday
UFPD,190621,2019-04-29 09:48:00,2019-04-30,Larceny/Bicycle,,,Pending,,2060 Stadium Rd.,29.64822564334742,-82.35392922,2019,4,April,Monday
UFPD,190621,2019-04-29 09:48:00,2019-05-29,Larceny/Bicycle,,,*All Leads Exhausted,,2060 Stadium Rd.,29.64822564334742,-82.35392922,2019,4,April,Monday
UFPD,190615,2019-04-26 19:17:00,2019-04-29,Larceny/Bicycle,,,Pending,Jennings Hall,1509 Museum Rd.,29.6443588,-82.3417443,2019,4,April,Friday
UFPD,190615,2019-04-26 19:17:00,2019-04-29,Larceny/Bicycle,,,*Unfounded,Jennings Hall,1509 Museum Rd.,29.6443588,-82.3417443,2019,4,April,Friday
UFPD,190604,2019-04-25 13:06:00,2019-04-26,Larceny/Bicycle,,,Pending,,1800 McCArty Dr.,29.64613345,-82.34657417,2019,4,April,Thursday
UFPD,190604,2019-04-25 13:06:00,2019-06-20,Larceny/Bicycle,,,*All Leads Exhausted,,1800 McCArty Dr.,29.64613345,-82.34657417,2019,4,April,Thursday
